MovieTitle,TweetID,TweetText,TweetCreated,CompoundScore,positive_list,negative_list,neutral_list
Teen Titans Go! To The Movies,1026263074699849728,"This Sunday, take the fam to #TeenTitansGOMovie - NOW PLAYING in cinemas nationwide! https://t.co/UjLA9f7JJD",Sun Aug 05 07:16:21 +0000 2018,0.4263,0.191,0.0,0.809
Teen Titans Go! To The Movies,1026263074699849728,"RT @scottmenville: ""You don't need to be super to be a superhero. You just need to be yourself.""

#TeenTitansGOMovie
#BeYourself https://t.…",Sun Aug 05 07:15:37 +0000 2018,0.5994,0.17,0.0,0.83
Teen Titans Go! To The Movies,1026263074699849728,RT @ComiConverse: #TeenTitansGOMovie Film Review: Deadpool For Kids https://t.co/jF1So7xa5H https://t.co/SG03htE9o3,Sun Aug 05 06:52:06 +0000 2018,0.0,0.0,0.0,1.0
Teen Titans Go! To The Movies,1026263074699849728,RT @TeenTitansMovie: Time travel with the Teen Titans?! Watch this extended clip from #TeenTitansGOMovie now! https://t.co/b5kxx8btZW,Sun Aug 05 06:40:49 +0000 2018,0.0,0.0,0.0,1.0
Teen Titans Go! To The Movies,1026263074699849728,RT @AMCTheatres: From voice to reality. #ICYMI We turned @GregCipes into his Beast Boy character at #SDCC! Don't miss #TeenTitansGOMovie -…,Sun Aug 05 06:33:10 +0000 2018,0.1867,0.08,0.0,0.92
Teen Titans Go! To The Movies,1026263074699849728,RT @GregCipes: Weekend 2 of my @TeenTitansMovie promo tour! I loves being surrounded by the infinite smiles and laughter of our fans. Dog B…,Sun Aug 05 06:32:50 +0000 2018,0.8832,0.351,0.0,0.649
Teen Titans Go! To The Movies,1026263074699849728,#TeenTitansGOMovie is a BLAST! So much fun! #DC continues to reign in the animated realms.,Sun Aug 05 06:32:28 +0000 2018,0.6325,0.243,0.0,0.757
Teen Titans Go! To The Movies,1026263074699849728,took the kids to see #TeenTitansGOMovie loved it. Super funny.,Sun Aug 05 06:30:33 +0000 2018,0.8934,0.605,0.0,0.395
Teen Titans Go! To The Movies,1026263074699849728,RT @TeenTitansMovie: Time travel with the Teen Titans?! Watch this extended clip from #TeenTitansGOMovie now! https://t.co/b5kxx8btZW,Sun Aug 05 06:28:23 +0000 2018,0.0,0.0,0.0,1.0
Teen Titans Go! To The Movies,1026263074699849728,"RT @scottmenville: ""You don't need to be super to be a superhero. You just need to be yourself.""

#TeenTitansGOMovie
#BeYourself https://t.…",Sun Aug 05 06:24:10 +0000 2018,0.5994,0.17,0.0,0.83
Teen Titans Go! To The Movies,1026263074699849728,RT @TeenTitansMovie: Time travel with the Teen Titans?! Watch this extended clip from #TeenTitansGOMovie now! https://t.co/b5kxx8btZW,Sun Aug 05 06:20:36 +0000 2018,0.0,0.0,0.0,1.0
Teen Titans Go! To The Movies,1026263074699849728,"RT @scottmenville: ""You don't need to be super to be a superhero. You just need to be yourself.""

#TeenTitansGOMovie
#BeYourself https://t.…",Sun Aug 05 06:19:50 +0000 2018,0.5994,0.17,0.0,0.83
Teen Titans Go! To The Movies,1026263074699849728,"RT @scottmenville: ""You don't need to be super to be a superhero. You just need to be yourself.""

#TeenTitansGOMovie
#BeYourself https://t.…",Sun Aug 05 06:12:17 +0000 2018,0.5994,0.17,0.0,0.83
Teen Titans Go! To The Movies,1026263074699849728,@tarastrong I’m taking my two brothers to see #TeenTitansGOMovie they are excited but I’m more excited to go see it… https://t.co/11fvhcOVra,Sun Aug 05 06:00:13 +0000 2018,0.5859,0.202,0.0,0.798
Teen Titans Go! To The Movies,1026263074699849728,RT @TeenTitansMovie: BOO-YAH! #TeenTitansGOMovie is a summer hit - now playing! Get tickets: https://t.co/WQXD5p6V8i https://t.co/3me2WzAQ11,Sun Aug 05 05:44:25 +0000 2018,0.3365,0.166,0.0,0.834
Teen Titans Go! To The Movies,1026263074699849728,RT @TeenTitansMovie: BOO-YAH! #TeenTitansGOMovie is a summer hit - now playing! Get tickets: https://t.co/WQXD5p6V8i https://t.co/3me2WzAQ11,Sun Aug 05 05:40:21 +0000 2018,0.3365,0.166,0.0,0.834
Teen Titans Go! To The Movies,1026263074699849728,RT @GregCipes: Well If a bunch of laughs can save the world then we gots this!! 💚 @TeenTitansMovie #teentitansgomovie https://t.co/bVetei5q…,Sun Aug 05 05:38:55 +0000 2018,0.8436,0.377,0.0,0.623
Teen Titans Go! To The Movies,1026263074699849728,"RT @cartoonnetwork: Let’s face it, you’re not a real super hero without your very own movie. #TeenTitansGOMovie in theaters July 27. https:…",Sun Aug 05 05:37:08 +0000 2018,-0.7244,0.0,0.242,0.758
Teen Titans Go! To The Movies,1026263074699849728,RT @GregCipes: Weekend 2 of my @TeenTitansMovie promo tour! I loves being surrounded by the infinite smiles and laughter of our fans. Dog B…,Sun Aug 05 05:29:57 +0000 2018,0.8832,0.351,0.0,0.649
Teen Titans Go! To The Movies,1026263074699849728,"RT @jollygreen05: So, the #TeenTitansGOMovie just got me. Like, real good. Wow. Absolutely hilarious.",Sun Aug 05 05:26:24 +0000 2018,0.9041,0.549,0.0,0.451
Teen Titans Go! To The Movies,1026263074699849728,"RT @OhMySophii: 💜 Better late than never, what did you guys think about the new Teen Titans trailer? 🤔

💚 Flashback Friday with @_aprilglor…",Sun Aug 05 05:22:03 +0000 2018,0.4404,0.127,0.0,0.873
Teen Titans Go! To The Movies,1026263074699849728,"RT @MovieWisdom: “You don’t need to be super to be a superhero. You just need to be yourself.”

Teen Titans Go! To The Movies (2018) #TeenT…",Sun Aug 05 05:15:38 +0000 2018,0.636,0.149,0.0,0.851
Teen Titans Go! To The Movies,1026263074699849728,RT @jmaruyama: Saw Teen @TeenTitansMovie last night &amp; loved it. If you like the show - if you like Superhero movies in general - you'll get…,Sun Aug 05 05:11:51 +0000 2018,0.836,0.298,0.0,0.702
Teen Titans Go! To The Movies,1026263074699849728,"RT @scottmenville: ""You don't need to be super to be a superhero. You just need to be yourself.""

#TeenTitansGOMovie
#BeYourself https://t.…",Sun Aug 05 05:08:01 +0000 2018,0.5994,0.17,0.0,0.83
Teen Titans Go! To The Movies,1026263074699849728,RT @GregCipes: Weekend 2 of my @TeenTitansMovie promo tour! I loves being surrounded by the infinite smiles and laughter of our fans. Dog B…,Sun Aug 05 05:05:35 +0000 2018,0.8832,0.351,0.0,0.649
Teen Titans Go! To The Movies,1026263074699849728,"RT @scottmenville: ""You don't need to be super to be a superhero. You just need to be yourself.""

#TeenTitansGOMovie
#BeYourself https://t.…",Sun Aug 05 05:00:52 +0000 2018,0.5994,0.17,0.0,0.83
Teen Titans Go! To The Movies,1026263074699849728,RT @Ravioko: Tried to get this in as high a quality as I could. #TeenTitansGOMovie https://t.co/lrpvqPbevg,Sun Aug 05 04:57:38 +0000 2018,0.0,0.0,0.0,1.0
Teen Titans Go! To The Movies,1026263074699849728,"Follow-up to our #TeenTitansGOMovie review. This is where we discuss a certain ""surprise"" that occurs during the cr… https://t.co/Js2K5eiZxJ",Sun Aug 05 04:52:23 +0000 2018,0.2732,0.11,0.0,0.89
Teen Titans Go! To The Movies,1026263074699849728,"RT @scottmenville: ""You don't need to be super to be a superhero. You just need to be yourself.""

#TeenTitansGOMovie
#BeYourself https://t.…",Sun Aug 05 04:50:04 +0000 2018,0.5994,0.17,0.0,0.83
Teen Titans Go! To The Movies,1026263074699849728,RT @TeenTitansMovie: Stayin’ cool in the Hamptons with @arnettwill aka SLAAAADE and the one and only @RobertDowneyJr! #TeenTitansGOMovie ht…,Sun Aug 05 04:49:51 +0000 2018,0.3802,0.126,0.0,0.874
Teen Titans Go! To The Movies,1026263074699849728,"RT @scottmenville: ""You don't need to be super to be a superhero. You just need to be yourself.""

#TeenTitansGOMovie
#BeYourself https://t.…",Sun Aug 05 04:38:13 +0000 2018,0.5994,0.17,0.0,0.83
Teen Titans Go! To The Movies,1026263074699849728,"RT @MovieWisdom: “You don’t need to be super to be a superhero. You just need to be yourself.”

Teen Titans Go! To The Movies (2018) #TeenT…",Sun Aug 05 04:34:24 +0000 2018,0.636,0.149,0.0,0.851
Teen Titans Go! To The Movies,1026263074699849728,Family finally saw #TeenTitansGOMovie tonight. So much fun!! The comedy!!! The music!!! Just... brilliant! CC:… https://t.co/9bZa7MoNAi,Sun Aug 05 04:33:12 +0000 2018,0.9011,0.459,0.0,0.541
Teen Titans Go! To The Movies,1026263074699849728,"RT @scottmenville: ""You don't need to be super to be a superhero. You just need to be yourself.""

#TeenTitansGOMovie
#BeYourself https://t.…",Sun Aug 05 04:29:16 +0000 2018,0.5994,0.17,0.0,0.83
Teen Titans Go! To The Movies,1026263074699849728,RT @TeenTitansMovie: BOO-YAH! #TeenTitansGOMovie is a summer hit - now playing! Get tickets: https://t.co/WQXD5p6V8i https://t.co/3me2WzAQ11,Sun Aug 05 04:28:50 +0000 2018,0.3365,0.166,0.0,0.834
Teen Titans Go! To The Movies,1026263074699849728,"RT @cartoonnetwork: Let’s face it, you’re not a real super hero without your very own movie. #TeenTitansGOMovie in theaters July 27. https:…",Sun Aug 05 04:27:47 +0000 2018,-0.7244,0.0,0.242,0.758
Teen Titans Go! To The Movies,1026263074699849728,RT @ComiConverse: #TeenTitansGOMovie Film Review: Deadpool For Kids https://t.co/jF1So7xa5H https://t.co/SG03htE9o3,Sun Aug 05 04:22:32 +0000 2018,0.0,0.0,0.0,1.0
Teen Titans Go! To The Movies,1026263074699849728,RT @GregCipes: Weekend 2 of my @TeenTitansMovie promo tour! I loves being surrounded by the infinite smiles and laughter of our fans. Dog B…,Sun Aug 05 04:21:10 +0000 2018,0.8832,0.351,0.0,0.649
Teen Titans Go! To The Movies,1026263074699849728,#TeenTitansGOMovie Film Review: Deadpool For Kids https://t.co/jF1So7xa5H https://t.co/SG03htE9o3,Sun Aug 05 04:15:00 +0000 2018,0.0,0.0,0.0,1.0
Teen Titans Go! To The Movies,1026263074699849728,RT @GregCipes: Weekend 2 of my @TeenTitansMovie promo tour! I loves being surrounded by the infinite smiles and laughter of our fans. Dog B…,Sun Aug 05 04:08:15 +0000 2018,0.8832,0.351,0.0,0.649
Teen Titans Go! To The Movies,1026263074699849728,RT @AMCTheatres: From voice to reality. #ICYMI We turned @GregCipes into his Beast Boy character at #SDCC! Don't miss #TeenTitansGOMovie -…,Sun Aug 05 04:07:25 +0000 2018,0.1867,0.08,0.0,0.92
Teen Titans Go! To The Movies,1026263074699849728,"RT @scottmenville: ""You don't need to be super to be a superhero. You just need to be yourself.""

#TeenTitansGOMovie
#BeYourself https://t.…",Sun Aug 05 04:04:43 +0000 2018,0.5994,0.17,0.0,0.83
Teen Titans Go! To The Movies,1026263074699849728,"RT @MovieWisdom: “You don’t need to be super to be a superhero. You just need to be yourself.”

Teen Titans Go! To The Movies (2018) #TeenT…",Sun Aug 05 04:04:40 +0000 2018,0.636,0.149,0.0,0.851
Teen Titans Go! To The Movies,1026263074699849728,RT @TeenTitansMovie: BOO-YAH! #TeenTitansGOMovie is a summer hit - now playing! Get tickets: https://t.co/WQXD5p6V8i https://t.co/3me2WzAQ11,Sun Aug 05 04:03:01 +0000 2018,0.3365,0.166,0.0,0.834
Teen Titans Go! To The Movies,1026263074699849728,RT @GregCipes: Weekend 2 of my @TeenTitansMovie promo tour! I loves being surrounded by the infinite smiles and laughter of our fans. Dog B…,Sun Aug 05 04:02:54 +0000 2018,0.8832,0.351,0.0,0.649
Teen Titans Go! To The Movies,1026263074699849728,Weekend 2 of my @TeenTitansMovie promo tour! I loves being surrounded by the infinite smiles and laughter of our fa… https://t.co/j7FBco7QoX,Sun Aug 05 04:01:52 +0000 2018,0.8832,0.391,0.0,0.609
Teen Titans Go! To The Movies,1026263074699849728,RT @BrosWhoThink: Movie and tv fans unite!!! Listen to BrosWhoBinge: Episode 1 today! #MissionImpossible #TeenTitansGOMovie #HBO #Netflix…,Sun Aug 05 04:00:08 +0000 2018,0.0,0.0,0.0,1.0
Teen Titans Go! To The Movies,1026263074699849728,RT @gdavies: Someone (Pam Stokes) once told me I was too much of a ‘crisp gobbling fatso’ for a Hollywood. Well what’s this Pam? Ohhhhhh Pa…,Sun Aug 05 03:54:40 +0000 2018,0.2732,0.087,0.0,0.913
Teen Titans Go! To The Movies,1026263074699849728,RT @DenofGeekUS: Acclaimed voice actress @tarastrong has been voicing Raven for nearly two decades. She discusses #TeenTitansGOMovie and he…,Sun Aug 05 03:53:08 +0000 2018,0.0,0.0,0.0,1.0
Teen Titans Go! To The Movies,1026263074699849728,RT @AMCTheatres: From voice to reality. #ICYMI We turned @GregCipes into his Beast Boy character at #SDCC! Don't miss #TeenTitansGOMovie -…,Sun Aug 05 03:53:05 +0000 2018,0.1867,0.08,0.0,0.92
Teen Titans Go! To The Movies,1026263074699849728,My 9 year old nephew doing karaoke at his birthday party. Also happens to be one of the biggest @TeenTitansMovie fa… https://t.co/Rav6OSTwBr,Sun Aug 05 03:43:36 +0000 2018,0.4019,0.119,0.0,0.881
Teen Titans Go! To The Movies,1026263074699849728,RT @GregCipes: Well If a bunch of laughs can save the world then we gots this!! 💚 @TeenTitansMovie #teentitansgomovie https://t.co/bVetei5q…,Sun Aug 05 03:38:07 +0000 2018,0.8436,0.377,0.0,0.623
Teen Titans Go! To The Movies,1026263074699849728,"RT @MovieWisdom: “You don’t need to be super to be a superhero. You just need to be yourself.”

Teen Titans Go! To The Movies (2018) #TeenT…",Sun Aug 05 03:35:29 +0000 2018,0.636,0.149,0.0,0.851
Teen Titans Go! To The Movies,1026263074699849728,"RT @scottmenville: ""You don't need to be super to be a superhero. You just need to be yourself.""

#TeenTitansGOMovie
#BeYourself https://t.…",Sun Aug 05 03:31:09 +0000 2018,0.5994,0.17,0.0,0.83
Teen Titans Go! To The Movies,1026263074699849728,"RT @scottmenville: ""You don't need to be super to be a superhero. You just need to be yourself.""

#TeenTitansGOMovie
#BeYourself https://t.…",Sun Aug 05 03:27:02 +0000 2018,0.5994,0.17,0.0,0.83
Teen Titans Go! To The Movies,1026263074699849728,Just went to see teen Titans go to the movies and I really liked it it was a fun and entertaining movie… https://t.co/cLz6IOP7Er,Sun Aug 05 03:15:57 +0000 2018,0.8516,0.34,0.0,0.66
Teen Titans Go! To The Movies,1026263074699849728,"Just saw #TeenTitansGOMovie with my niece and nephew, at first I thought it would be a corny cartoon but it was sur… https://t.co/QIPGVSDiJI",Sun Aug 05 03:15:24 +0000 2018,0.0,0.0,0.0,1.0
Teen Titans Go! To The Movies,1026263074699849728,RT @SkywardWing: The first act was...not good but it picked up a lot in the second and third act. Pretty solid message. I enjoyed it #TeenT…,Sun Aug 05 03:15:09 +0000 2018,0.9118,0.387,0.0,0.613
Teen Titans Go! To The Movies,1026263074699849728,RT @TeenTitansMovie: Time travel with the Teen Titans?! Watch this extended clip from #TeenTitansGOMovie now! https://t.co/b5kxx8btZW,Sun Aug 05 03:09:17 +0000 2018,0.0,0.0,0.0,1.0
Teen Titans Go! To The Movies,1026263074699849728,"RT @scottmenville: ""You don't need to be super to be a superhero. You just need to be yourself.""

#TeenTitansGOMovie
#BeYourself https://t.…",Sun Aug 05 03:06:41 +0000 2018,0.5994,0.17,0.0,0.83
Teen Titans Go! To The Movies,1026263074699849728,Embrace the darkness. Go follow @scribblebug ! #raven #ravencosplay #teentitans #teentitansgo #teentitansgomovie… https://t.co/5AOpiqaStp,Sun Aug 05 03:04:35 +0000 2018,0.1511,0.178,0.137,0.685
Teen Titans Go! To The Movies,1026263074699849728,RT @GregCipes: Super RAD!! #WingmanG Cipes as Silky is classic! This fresh #TeenTitansGoMovie Fan art of the week by @Chillguydraws! @TeenT…,Sun Aug 05 03:01:56 +0000 2018,0.8647,0.349,0.0,0.651
Teen Titans Go! To The Movies,1026263074699849728,"We're talkin' trailers for #Aquaman, #Shazam, #Godzilla and #DoctorWho and then diving into #AntManAndWasp,… https://t.co/C9kAPKJB1L",Sun Aug 05 03:00:00 +0000 2018,0.0772,0.085,0.0,0.915
Teen Titans Go! To The Movies,1026263074699849728,RT @GregCipes: Well If a bunch of laughs can save the world then we gots this!! 💚 @TeenTitansMovie #teentitansgomovie https://t.co/bVetei5q…,Sun Aug 05 02:56:20 +0000 2018,0.8436,0.377,0.0,0.623
Teen Titans Go! To The Movies,1026263074699849728,"RT @scottmenville: ""You don't need to be super to be a superhero. You just need to be yourself.""

#TeenTitansGOMovie
#BeYourself https://t.…",Sun Aug 05 02:56:13 +0000 2018,0.5994,0.17,0.0,0.83
Teen Titans Go! To The Movies,1026263074699849728,Fui a ver la peli de Los Jóvenes Titanes en Acción y no me arrepiento 😂 la ame demasiado #TeenTitansGOMovie,Sun Aug 05 02:54:24 +0000 2018,-0.296,0.0,0.121,0.879
Teen Titans Go! To The Movies,1026263074699849728,RT @gdavies: Someone (Pam Stokes) once told me I was too much of a ‘crisp gobbling fatso’ for a Hollywood. Well what’s this Pam? Ohhhhhh Pa…,Sun Aug 05 02:50:52 +0000 2018,0.2732,0.087,0.0,0.913
Teen Titans Go! To The Movies,1026263074699849728,"RT @scottmenville: ""You don't need to be super to be a superhero. You just need to be yourself.""

#TeenTitansGOMovie
#BeYourself https://t.…",Sun Aug 05 02:49:23 +0000 2018,0.5994,0.17,0.0,0.83
Teen Titans Go! To The Movies,1026263074699849728,RT @TeenTitansMovie: We need to talk about Deadpool. #DrainThePool #TeenTitansGOMovie https://t.co/7JvQ8GMNAU,Sun Aug 05 02:42:18 +0000 2018,0.0,0.0,0.0,1.0
Teen Titans Go! To The Movies,1026263074699849728,"My daughter's a bit excited. Lol

See y'all tomorrow. 🎥🎬😉

 @TeenTitansMovie 
#TeenTitansGOMovie https://t.co/WNbCRtmY75",Sun Aug 05 02:41:03 +0000 2018,0.6369,0.342,0.0,0.658
Teen Titans Go! To The Movies,1026263074699849728,RT @GregCipes: Well If a bunch of laughs can save the world then we gots this!! 💚 @TeenTitansMovie #teentitansgomovie https://t.co/bVetei5q…,Sun Aug 05 02:40:34 +0000 2018,0.8436,0.377,0.0,0.623
Teen Titans Go! To The Movies,1026263074699849728,"RT @scottmenville: ""You don't need to be super to be a superhero. You just need to be yourself.""

#TeenTitansGOMovie
#BeYourself https://t.…",Sun Aug 05 02:39:52 +0000 2018,0.5994,0.17,0.0,0.83
Teen Titans Go! To The Movies,1026263074699849728,RT @GregCipes: This lil fan brought her  #Beastboy kitty cat plushy to watch our @TeenTitansMovie! Are going to see #teentitansgomovie this…,Sun Aug 05 02:37:25 +0000 2018,0.3802,0.115,0.0,0.885
Teen Titans Go! To The Movies,1026263074699849728,RT @TeenTitansMovie: BOO-YAH! #TeenTitansGOMovie is a summer hit - now playing! Get tickets: https://t.co/WQXD5p6V8i https://t.co/3me2WzAQ11,Sun Aug 05 02:36:17 +0000 2018,0.3365,0.166,0.0,0.834
Teen Titans Go! To The Movies,1026263074699849728,"RT @PushGlassesUp: We're talkin' trailers for #Aquaman, #Shazam, #Godzilla and #DoctorWho and then diving into #AntManAndWasp, #TeenTitansG…",Sun Aug 05 02:35:45 +0000 2018,0.0772,0.075,0.0,0.925
Teen Titans Go! To The Movies,1026263074699849728,#TeenTitansGOMovie FTW! ☺️ https://t.co/nbrTghVoz6,Sun Aug 05 02:34:54 +0000 2018,0.6155,0.573,0.0,0.427
Teen Titans Go! To The Movies,1026263074699849728,RT @goodmovies4kids: Our ★★★★ review of #TeenTitansGOMovie is LIVE at https://t.co/8M2GttxUB3 and we say Go! Go! Go! https://t.co/O1LOculmQy,Sun Aug 05 02:31:44 +0000 2018,0.0,0.0,0.0,1.0
Teen Titans Go! To The Movies,1026263074699849728,"RT @scottmenville: ""You don't need to be super to be a superhero. You just need to be yourself.""

#TeenTitansGOMovie
#BeYourself https://t.…",Sun Aug 05 02:29:54 +0000 2018,0.5994,0.17,0.0,0.83
Teen Titans Go! To The Movies,1026263074699849728,"RT @MovieWisdom: “You don’t need to be super to be a superhero. You just need to be yourself.”

Teen Titans Go! To The Movies (2018) #TeenT…",Sun Aug 05 02:28:06 +0000 2018,0.636,0.149,0.0,0.851
Teen Titans Go! To The Movies,1026263074699849728,"RT @WeirdScienceDC: Teen Titans Go! #58 Review
https://t.co/WcOvPQhvKy
@dccomics #TeenTitansGo #TeenTitansGOMovie #comics #comicbooks https…",Sun Aug 05 02:24:14 +0000 2018,0.0,0.0,0.0,1.0
Teen Titans Go! To The Movies,1026263074699849728,RT @GregCipes: Well If a bunch of laughs can save the world then we gots this!! 💚 @TeenTitansMovie #teentitansgomovie https://t.co/bVetei5q…,Sun Aug 05 02:23:36 +0000 2018,0.8436,0.377,0.0,0.623
Teen Titans Go! To The Movies,1026263074699849728,Nightwing! #teentitansgomovie #teentitans #nightwing #cartoonnetwork #dccomics #funkopop https://t.co/Y5O8yS8zdN,Sun Aug 05 02:16:02 +0000 2018,0.0,0.0,0.0,1.0
Teen Titans Go! To The Movies,1026263074699849728,"Watched Teen Titans Go movie today ... I'm happy with the ending and I'm really satisfied with it 😂💜
#TeenTitansGOMovie",Sun Aug 05 02:11:24 +0000 2018,0.7778,0.274,0.0,0.726
Teen Titans Go! To The Movies,1026263074699849728,RT @TeenTitansMovie: Time travel with the Teen Titans?! Watch this extended clip from #TeenTitansGOMovie now! https://t.co/b5kxx8btZW,Sun Aug 05 02:11:11 +0000 2018,0.0,0.0,0.0,1.0
Teen Titans Go! To The Movies,1026263074699849728,"RT @scottmenville: ""You don't need to be super to be a superhero. You just need to be yourself.""

#TeenTitansGOMovie
#BeYourself https://t.…",Sun Aug 05 02:08:36 +0000 2018,0.5994,0.17,0.0,0.83
Teen Titans Go! To The Movies,1026263074699849728,RT @TeenTitansMovie: Time travel with the Teen Titans?! Watch this extended clip from #TeenTitansGOMovie now! https://t.co/b5kxx8btZW,Sun Aug 05 02:03:58 +0000 2018,0.0,0.0,0.0,1.0
Teen Titans Go! To The Movies,1026263074699849728,My animation inspo today: the creators for @teentitansgomovie talk about balancing producing a TV series and a film… https://t.co/R2cWdXpAAB,Sun Aug 05 02:02:38 +0000 2018,0.0,0.0,0.0,1.0
Teen Titans Go! To The Movies,1026263074699849728,"Finally got to see the #TeenTitansGOMovie!! Such a great, fun break from reality!! I might've laughed harder than my kids",Sun Aug 05 02:02:26 +0000 2018,0.9112,0.435,0.0,0.565
Teen Titans Go! To The Movies,1026263074699849728,RT @GregCipes: This lil fan brought her  #Beastboy kitty cat plushy to watch our @TeenTitansMovie! Are going to see #teentitansgomovie this…,Sun Aug 05 01:59:21 +0000 2018,0.3802,0.115,0.0,0.885
Teen Titans Go! To The Movies,1026263074699849728,"The whole family loved  #TeenTitansGOMovie except my wife, which explains why she never laughs at my jokes.",Sun Aug 05 01:54:33 +0000 2018,0.506,0.262,0.117,0.621
Teen Titans Go! To The Movies,1026263074699849728,"Came to watch #TeenTitansGOMovie by myself 🎉😃 I think 27, single, without kid may not be the target demographic, bu… https://t.co/qteEXBT4kr",Sun Aug 05 01:53:44 +0000 2018,0.0,0.0,0.0,1.0
Teen Titans Go! To The Movies,1026263074699849728,"Came to watch #TeenTitansGOMovie by myself 🎉😃 I think 27, single, without kid may not be the target demographic, bu… https://t.co/aW5Zhr6KK3",Sun Aug 05 01:52:02 +0000 2018,0.0,0.0,0.0,1.0
Teen Titans Go! To The Movies,1026263074699849728,Me and @laika_in_orbit are the only ones seeing #TeenTitansGOMovie at 10’o’clock at night at the Lowell cinemas and that’s where i’m at.,Sun Aug 05 01:50:53 +0000 2018,0.0,0.0,0.0,1.0
Teen Titans Go! To The Movies,1026263074699849728,RT @TeenTitansMovie: BOO-YAH! #TeenTitansGOMovie is a summer hit - now playing! Get tickets: https://t.co/WQXD5p6V8i https://t.co/3me2WzAQ11,Sun Aug 05 01:46:22 +0000 2018,0.3365,0.166,0.0,0.834
Teen Titans Go! To The Movies,1026263074699849728,Girls night💕 #TeenTitansGOMovie https://t.co/1Fcvmmuk4Q,Sun Aug 05 01:45:19 +0000 2018,0.0,0.0,0.0,1.0
Teen Titans Go! To The Movies,1026263074699849728,"RT @scottmenville: ""You don't need to be super to be a superhero. You just need to be yourself.""

#TeenTitansGOMovie
#BeYourself https://t.…",Sun Aug 05 01:42:37 +0000 2018,0.5994,0.17,0.0,0.83
Teen Titans Go! To The Movies,1026263074699849728,RT @GabCruzToons: Being given my very own crew shirt was definitely a surprise I didn't expect! It was such an honor and great opportunity…,Sun Aug 05 01:39:59 +0000 2018,0.908,0.408,0.0,0.592
Teen Titans Go! To The Movies,1026263074699849728,"As an adult without children, I LIVE for the final scene in #TeenTitansGOMovie",Sun Aug 05 01:36:46 +0000 2018,0.0,0.0,0.0,1.0
Teen Titans Go! To The Movies,1026263074699849728,"RT @scottmenville: ""You don't need to be super to be a superhero. You just need to be yourself.""

#TeenTitansGOMovie
#BeYourself https://t.…",Sun Aug 05 01:35:07 +0000 2018,0.5994,0.17,0.0,0.83
Teen Titans Go! To The Movies,1026263074699849728,"So, the #TeenTitansGOMovie just got me. Like, real good. Wow. Absolutely hilarious.",Sun Aug 05 01:34:50 +0000 2018,0.9041,0.604,0.0,0.396
Teen Titans Go! To The Movies,1026263074699849728,"RT @scottmenville: ""You don't need to be super to be a superhero. You just need to be yourself.""

#TeenTitansGOMovie
#BeYourself https://t.…",Sun Aug 05 01:31:41 +0000 2018,0.5994,0.17,0.0,0.83
Teen Titans Go! To The Movies,1026263074699849728,RT @smb_ryan: Episode 124 of the @BATMANONFILM Podcast is coming soon. #DCEU #Batman #MattReeves #TeenTitansGOMovie https://t.co/KhZorJ5Ls7,Sun Aug 05 01:30:29 +0000 2018,0.0,0.0,0.0,1.0
Teen Titans Go! To The Movies,1026263074699849728,"RT @TeenTitansMovie: ⚡️ “Fans are LOVING #TeenTitansGOMovie!”

https://t.co/LzrOKp1xUV",Sun Aug 05 01:29:25 +0000 2018,0.7118,0.413,0.0,0.587
Teen Titans Go! To The Movies,1026263074699849728,"RT @SwordyCREATES: #TeenTitansGOMovie was a great movie. I really enjoyed the self-aware humor, and the artstyle. The animation, colors, an…",Sun Aug 05 01:28:15 +0000 2018,0.8687,0.395,0.0,0.605
Teen Titans Go! To The Movies,1026263074699849728,Episode 124 of the @BATMANONFILM Podcast is coming soon. #DCEU #Batman #MattReeves #TeenTitansGOMovie https://t.co/KhZorJ5Ls7,Sun Aug 05 01:26:22 +0000 2018,0.0,0.0,0.0,1.0
Teen Titans Go! To The Movies,1026263074699849728,"Just got out of the #TeenTitansGOMovie and all three people in my party agree it was a hit.  Goofy, real, funny, li… https://t.co/VQZz3BMY1m",Sun Aug 05 01:24:51 +0000 2018,0.7964,0.299,0.0,0.701
Teen Titans Go! To The Movies,1026263074699849728,#TeenTitansGOMovie was OK but save your $ &amp;the last min of  movie out no where they say “kids ask your parents where babies come from” 😒,Sun Aug 05 01:24:02 +0000 2018,0.5372,0.208,0.093,0.698
Teen Titans Go! To The Movies,1026263074699849728,"RT @scottmenville: ""You don't need to be super to be a superhero. You just need to be yourself.""

#TeenTitansGOMovie
#BeYourself https://t.…",Sun Aug 05 01:16:53 +0000 2018,0.5994,0.17,0.0,0.83
Teen Titans Go! To The Movies,1026263074699849728,@TeenTitansMovie #TeenTitansGOMovie https://t.co/Cue0izBlD0,Sun Aug 05 01:12:48 +0000 2018,0.0,0.0,0.0,1.0
Teen Titans Go! To The Movies,1026263074699849728,Just watched the #TeenTitansGoMovie and oooh girl kill those sings girl! @tarastrong your voice just blew my mind!,Sun Aug 05 01:11:19 +0000 2018,-0.7418,0.0,0.237,0.763
Teen Titans Go! To The Movies,1026263074699849728,"RT @Momalwaysknows1: #AD Give your kids everything they need to help tackle their toughest days, including delicious protein. See #TeenTita…",Sun Aug 05 01:07:58 +0000 2018,0.7269,0.259,0.053,0.688
